Partido_x,Localidad_x,link Indec,Velocidad (Mbps),Provincia,Accesos,Hogares Con Internet,Proyeccion_Nuevo_Acceso,KPI_Incremento_Internet
SANTA FE,San Jerónimo,Gaboto,82105120.0,20.0,240.0,240.0,244.8,2.000000000000005
SANTA FE,San Jerónimo,Gálvez,82105130.0,1.0,19.0,19.0,19.38,1.999999999999995
SANTA FE,San Jerónimo,Gálvez,82105130.0,3.0,20.0,20.0,20.4,1.9999999999999927
SANTA FE,San Jerónimo,Gálvez,82105130.0,5.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,Gálvez,82105130.0,6.0,155.0,155.0,158.1,1.9999999999999962
SANTA FE,San Jerónimo,Gálvez,82105130.0,8.0,69.0,69.0,70.38,1.9999999999999933
SANTA FE,San Jerónimo,Gálvez,82105130.0,10.0,3379.0,3379.0,3446.58,1.999999999999998
SANTA FE,San Jerónimo,Gálvez,82105130.0,15.0,594.0,594.0,605.88,1.9999999999999993
SANTA FE,San Jerónimo,Gálvez,82105130.0,20.0,600.0,600.0,612.0,2.0
SANTA FE,San Jerónimo,Gálvez,82105130.0,25.0,1548.0,1548.0,1578.96,2.0000000000000027
SANTA FE,San Jerónimo,Gálvez,82105130.0,30.0,78.0,78.0,79.56,2.0000000000000027
SANTA FE,San Jerónimo,Gálvez,82105130.0,50.0,613.0,613.0,625.26,1.9999999999999987
SANTA FE,San Jerónimo,Gálvez,82105130.0,100.0,733.0,733.0,747.66,1.9999999999999956
SANTA FE,San Jerónimo,Gessler,82105140.0,0.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Gessler,82105140.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Gessler,82105140.0,3.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Gessler,82105140.0,5.0,21.0,21.0,21.42,2.000000000000008
SANTA FE,San Jerónimo,Gessler,82105140.0,6.0,5.0,5.0,5.1,1.9999999999999927
SANTA FE,San Jerónimo,Gessler,82105140.0,10.0,62.0,62.0,63.24,2.000000000000003
SANTA FE,San Jerónimo,Gessler,82105140.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Jerónimo,Gessler,82105140.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,Gessler,82105140.0,50.0,43.0,43.0,43.86,1.9999999999999987
SANTA FE,San Jerónimo,Gessler,82105140.0,100.0,18.0,18.0,18.36,1.999999999999997
SANTA FE,San Jerónimo,Irigoyen,82105150.0,10.0,246.0,246.0,250.92000000000002,2.0000000000000067
SANTA FE,San Jerónimo,Irigoyen,82105150.0,15.0,194.0,194.0,197.88,1.9999999999999976
SANTA FE,San Jerónimo,Irigoyen,82105150.0,25.0,67.0,67.0,68.34,2.0000000000000053
SANTA FE,San Jerónimo,Irigoyen,82105150.0,50.0,16.0,16.0,16.32,2.0000000000000018
SANTA FE,San Jerónimo,Larrechea,82105160.0,0.0,25.0,25.0,25.5,2.0
SANTA FE,San Jerónimo,Loma Alta,82105170.0,10.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Jerónimo,Loma Alta,82105170.0,15.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,Loma Alta,82105170.0,20.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Loma Alta,82105170.0,25.0,16.0,16.0,16.32,2.0000000000000018
SANTA FE,San Jerónimo,Loma Alta,82105170.0,50.0,11.0,11.0,11.22,2.0000000000000058
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,1.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,6.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,10.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,15.0,221.0,221.0,225.42000000000002,2.000000000000007
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,25.0,75.0,75.0,76.5,2.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180.0,50.0,19.0,19.0,19.38,1.999999999999995
SANTA FE,San Jerónimo,Maciel,82105190.0,0.0,136.0,136.0,138.72,1.9999999999999991
SANTA FE,San Jerónimo,Maciel,82105190.0,1.0,8.0,8.0,8.16,2.0000000000000018
SANTA FE,San Jerónimo,Maciel,82105190.0,3.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Jerónimo,Maciel,82105190.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,Maciel,82105190.0,6.0,33.0,33.0,33.660000000000004,2.000000000000011
SANTA FE,San Jerónimo,Maciel,82105190.0,10.0,280.0,280.0,285.6,2.000000000000008
SANTA FE,San Jerónimo,Maciel,82105190.0,15.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Jerónimo,Maciel,82105190.0,20.0,820.0,820.0,836.4,1.9999999999999973
SANTA FE,San Jerónimo,Monje,82105200.0,10.0,642.0,642.0,654.84,2.000000000000005
SANTA FE,San Jerónimo,Monje,82105200.0,20.0,149.0,149.0,151.98,1.9999999999999931
SANTA FE,San Jerónimo,San Eugenio,82105220.0,25.0,21.0,21.0,21.42,2.000000000000008
SANTA FE,San Jerónimo,San Fabián,82105230.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,San Fabián,82105230.0,6.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Jerónimo,San Fabián,82105230.0,10.0,206.0,206.0,210.12,2.000000000000002
SANTA FE,San Jerónimo,San Fabián,82105230.0,15.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Jerónimo,San Fabián,82105230.0,25.0,87.0,87.0,88.74,1.9999999999999942
SANTA FE,San Jerónimo,San Genaro,82105240.0,0.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,San Genaro,82105240.0,8.0,49.0,49.0,49.980000000000004,2.000000000000008
SANTA FE,San Jerónimo,San Genaro,82105240.0,10.0,277.0,277.0,282.54,2.000000000000007
SANTA FE,San Jerónimo,San Genaro,82105240.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Jerónimo,San Genaro,82105240.0,50.0,1107.0,1107.0,1129.14,2.000000000000009
SANTA FE,San Jerónimo,San Genaro,82105240.0,75.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,San Jerónimo,San Genaro,82105240.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Jerónimo,San Genaro Norte,82105250.0,8.0,660.0,660.0,673.2,2.000000000000007
SANTA FE,San Jerónimo,San Genaro Norte,82105250.0,40.0,736.0,736.0,750.72,2.000000000000004
SANTA FE,San Jerónimo,San Genaro Norte,82105250.0,50.0,69.0,69.0,70.38,1.9999999999999933
SANTA FE,San Justo,Angeloni,82112010.0,7.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,Angeloni,82112010.0,15.0,32.0,32.0,32.64,2.0000000000000018
SANTA FE,San Justo,Angeloni,82112010.0,25.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,Cayastacito,82112020.0,7.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,Cayastacito,82112020.0,15.0,70.0,70.0,71.4,2.000000000000008
SANTA FE,San Justo,Colonia Dolores,82112030.0,8.0,22.0,22.0,22.44,2.0000000000000058
SANTA FE,San Justo,Esther,82112040.0,7.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Esther,82112040.0,15.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Justo,Gobernador Crespo,82112050.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,Gobernador Crespo,82112050.0,3.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Gobernador Crespo,82112050.0,4.0,123.0,123.0,125.46000000000001,2.0000000000000067
SANTA FE,San Justo,Gobernador Crespo,82112050.0,6.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Justo,Gobernador Crespo,82112050.0,8.0,257.0,257.0,262.14,1.999999999999995
SANTA FE,San Justo,Gobernador Crespo,82112050.0,9.0,711.0,711.0,725.22,2.000000000000004
SANTA FE,San Justo,Gobernador Crespo,82112050.0,10.0,98.0,98.0,99.96000000000001,2.000000000000008
SANTA FE,San Justo,Gobernador Crespo,82112050.0,15.0,351.0,351.0,358.02,1.999999999999995
SANTA FE,San Justo,Gobernador Crespo,82112050.0,30.0,56.0,56.0,57.120000000000005,2.000000000000008
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060.0,2.0,123.0,123.0,125.46000000000001,2.0000000000000067
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060.0,5.0,236.0,236.0,240.72,1.9999999999999993
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060.0,8.0,31.0,31.0,31.62,2.000000000000003
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060.0,10.0,106.0,106.0,108.12,2.000000000000004
SANTA FE,San Justo,La Penca y Caraguatá,82112070.0,8.0,26.0,26.0,26.52,1.9999999999999982
SANTA FE,San Justo,Marcelino Escalada,82112080.0,1.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Marcelino Escalada,82112080.0,3.0,54.0,54.0,55.08,1.999999999999997
SANTA FE,San Justo,Marcelino Escalada,82112080.0,6.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Justo,Marcelino Escalada,82112080.0,8.0,76.0,76.0,77.52,1.999999999999995
SANTA FE,San Justo,Marcelino Escalada,82112080.0,10.0,74.0,74.0,75.48,2.0000000000000053
SANTA FE,San Justo,Marcelino Escalada,82112080.0,15.0,68.0,68.0,69.36,1.9999999999999991
SANTA FE,San Justo,Marcelino Escalada,82112080.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Naré,82112090.0,15.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Justo,Naré,82112090.0,50.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,OTROS,,0.5,28.0,28.0,28.560000000000002,2.000000000000008
SANTA FE,San Justo,Pedro Gómez Cello,82112100.0,0.0,0.0,0.0,0.0,
SANTA FE,San Justo,Pedro Gómez Cello,82112100.0,1.0,72.0,72.0,73.44,1.999999999999997
SANTA FE,San Justo,Pedro Gómez Cello,82112100.0,8.0,20.0,20.0,20.4,1.9999999999999927
SANTA FE,San Justo,Ramayón,82112110.0,7.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Ramayón,82112110.0,15.0,153.0,153.0,156.06,2.0000000000000013
SANTA FE,San Justo,Ramayón,82112110.0,25.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,Ramayón,82112110.0,50.0,6.0,6.0,6.12,2.0000000000000018
SANTA FE,San Justo,San Bernardo,82112120.0,15.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Justo,San Justo,82112130.0,0.0,550.0,550.0,561.0,2.0
SANTA FE,San Justo,San Justo,82112130.0,1.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Justo,San Justo,82112130.0,2.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Justo,San Justo,82112130.0,3.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Justo,San Justo,82112130.0,4.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Justo,San Justo,82112130.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,San Justo,82112130.0,6.0,46.0,46.0,46.92,2.000000000000004
SANTA FE,San Justo,San Justo,82112130.0,10.0,85.0,85.0,86.7,2.0000000000000036
SANTA FE,San Justo,San Justo,82112130.0,15.0,2238.0,2238.0,2282.76,2.0000000000000098
SANTA FE,San Justo,San Justo,82112130.0,20.0,269.0,269.0,274.38,1.9999999999999982
SANTA FE,San Justo,San Justo,82112130.0,25.0,55.0,55.0,56.1,2.0000000000000027
SANTA FE,San Justo,San Justo,82112130.0,30.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,San Justo,82112130.0,35.0,17.0,17.0,17.34,1.9999999999999991
SANTA FE,San Justo,San Justo,82112130.0,50.0,161.0,161.0,164.22,1.9999999999999993
SANTA FE,San Justo,San Justo,82112130.0,100.0,3075.0,3075.0,3136.5,2.0
SANTA FE,San Justo,San Justo,82112130.0,150.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Justo,San Justo,82112130.0,300.0,2338.0,2338.0,2384.76,2.0000000000000093
SANTA FE,San Justo,San Justo,82112130.0,500.0,101.0,101.0,103.02,1.9999999999999962
SANTA FE,San Justo,San Justo,82112130.0,1000.0,16.0,16.0,16.32,2.0000000000000018
SANTA FE,San Justo,San Martín Norte,82112140.0,8.0,35.0,35.0,35.7,2.000000000000008
SANTA FE,San Justo,Silva (Est. Abipones),82112150.0,8.0,25.0,25.0,25.5,2.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160.0,1.0,379.0,379.0,386.58,1.9999999999999958
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160.0,6.0,47.0,47.0,47.94,1.9999999999999951
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160.0,8.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Justo,Videla,82112170.0,6.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Justo,Videla,82112170.0,10.0,82.0,82.0,83.64,2.000000000000001
SANTA FE,San Justo,Videla,82112170.0,15.0,305.0,305.0,311.1,2.000000000000007
SANTA FE,San Justo,Videla,82112170.0,20.0,36.0,36.0,36.72,1.999999999999997
SANTA FE,San Justo,Videla,82112170.0,25.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Justo,Videla,82112170.0,35.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Justo,Videla,82112170.0,50.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Justo,Videla,82112170.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Aldao,82119010.0,200.0,460.0,460.0,469.2,1.9999999999999976
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,3.0,1224.0,1224.0,1248.48,2.0000000000000013
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,5.0,1321.0,1321.0,1347.42,2.0000000000000058
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,8.0,138.0,138.0,140.76,1.9999999999999933
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,10.0,514.0,514.0,524.28,1.999999999999995
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,20.0,691.0,691.0,704.82,2.000000000000007
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,30.0,272.0,272.0,277.44,1.9999999999999991
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,50.0,1028.0,1028.0,1048.56,1.999999999999995
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,100.0,1070.0,1070.0,1091.4,2.0000000000000084
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,200.0,114.0,114.0,116.28,2.000000000000001
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,300.0,546.0,546.0,556.92,1.9999999999999925
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,500.0,32.0,32.0,32.64,2.0000000000000018
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020.0,1000.0,7.0,7.0,7.140000000000001,2.000000000000008
SANTA FE,San Lorenzo,Carcarañá,82119030.0,1.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,San Lorenzo,Carcarañá,82119030.0,3.0,12.0,12.0,12.24,2.0000000000000018
SANTA FE,San Lorenzo,Carcarañá,82119030.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Carcarañá,82119030.0,6.0,83.0,83.0,84.66,1.9999999999999958
SANTA FE,San Lorenzo,Carcarañá,82119030.0,10.0,238.0,238.0,242.76,1.9999999999999962
SANTA FE,San Lorenzo,Carcarañá,82119030.0,15.0,44.0,44.0,44.88,2.0000000000000058
SANTA FE,San Lorenzo,Carcarañá,82119030.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Lorenzo,Coronel Arnold,82119040.0,6.0,58.0,58.0,59.160000000000004,2.000000000000006
SANTA FE,San Lorenzo,Coronel Arnold,82119040.0,10.0,13.0,13.0,13.26,1.9999999999999982
SANTA FE,San Lorenzo,Coronel Arnold,82119040.0,20.0,164.0,164.0,167.28,2.000000000000001
SANTA FE,San Lorenzo,Coronel Arnold,82119040.0,30.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,3.0,514.0,514.0,524.28,1.999999999999995
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,5.0,556.0,556.0,567.12,2.000000000000001
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,8.0,58.0,58.0,59.160000000000004,2.000000000000006
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,10.0,198.0,198.0,201.96,2.000000000000004
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,20.0,388.0,388.0,395.76,1.9999999999999976
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,30.0,116.0,116.0,118.32000000000001,2.000000000000006
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,50.0,405.0,405.0,413.1,2.0000000000000058
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,100.0,217.0,217.0,221.34,2.0000000000000013
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,200.0,48.0,48.0,48.96,2.0000000000000018
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050.0,300.0,21.0,21.0,21.42,2.000000000000008
SANTA FE,San Lorenzo,Fuentes,82119060.0,10.0,84.0,84.0,85.68,2.000000000000008
SANTA FE,San Lorenzo,Fuentes,82119060.0,15.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,Fuentes,82119060.0,25.0,830.0,830.0,846.6,2.0000000000000027
SANTA FE,San Lorenzo,Fuentes,82119060.0,50.0,23.0,23.0,23.46,2.000000000000004
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070.0,2.0,4.0,4.0,4.08,2.0000000000000018
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070.0,3.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070.0,4.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070.0,8.0,45.0,45.0,45.9,1.999999999999997
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070.0,200.0,478.0,478.0,487.56,2.0000000000000004
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,0.0,215.0,215.0,219.3,2.0000000000000053
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,0.512,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,4.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,8.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,10.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,12.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,16.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,20.0,2606.0,2606.0,2658.12,1.9999999999999958
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,40.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Puerto General San Martín,82119080.0,100.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Pujato,82119090.0,3.0,103.0,103.0,105.06,2.000000000000002
SANTA FE,San Lorenzo,Pujato,82119090.0,10.0,891.0,891.0,908.82,2.0000000000000058
SANTA FE,San Lorenzo,Ricardone,82119100.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Ricardone,82119100.0,1.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Ricardone,82119100.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,Ricardone,82119100.0,6.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Lorenzo,Ricardone,82119100.0,10.0,293.0,293.0,298.86,2.0000000000000044
SANTA FE,San Lorenzo,Ricardone,82119100.0,15.0,22.0,22.0,22.44,2.0000000000000058
SANTA FE,San Lorenzo,Ricardone,82119100.0,20.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,Ricardone,82119100.0,200.0,1010.0,1010.0,1030.2,2.0000000000000044
SANTA FE,San Lorenzo,Roldán,82119110.0,0.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Roldán,82119110.0,1.0,36.0,36.0,36.72,1.999999999999997
SANTA FE,San Lorenzo,Roldán,82119110.0,3.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Lorenzo,Roldán,82119110.0,6.0,239.0,239.0,243.78,2.0000000000000004
SANTA FE,San Lorenzo,Roldán,82119110.0,10.0,794.0,794.0,809.88,1.9999999999999993
SANTA FE,San Lorenzo,Roldán,82119110.0,15.0,421.0,421.0,429.42,2.000000000000004
SANTA FE,San Lorenzo,Roldán,82119110.0,20.0,607.0,607.0,619.14,1.9999999999999976
SANTA FE,San Lorenzo,Roldán,82119110.0,30.0,8.0,8.0,8.16,2.0000000000000018
SANTA FE,San Lorenzo,Roldán,82119110.0,50.0,212.0,212.0,216.24,2.000000000000004
SANTA FE,San Lorenzo,Roldán,82119110.0,100.0,1260.0,1260.0,1285.2,2.0000000000000036
SANTA FE,San Lorenzo,Roldán,82119110.0,200.0,1961.0,1961.0,2000.22,2.0000000000000013
SANTA FE,San Lorenzo,Roldán,82119110.0,300.0,1403.0,1403.0,1431.06,1.9999999999999962
SANTA FE,San Lorenzo,Roldán,82119110.0,500.0,94.0,94.0,95.88,1.9999999999999951
SANTA FE,San Lorenzo,Roldán,82119110.0,1000.0,16.0,16.0,16.32,2.0000000000000018
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120.0,6.0,9.0,9.0,9.18,1.999999999999997
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120.0,10.0,80.0,80.0,81.6,1.9999999999999927
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120.0,15.0,10.0,10.0,10.2,1.9999999999999927
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120.0,20.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120.0,200.0,939.0,939.0,957.78,1.9999999999999973
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,0.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,1.0,31.0,31.0,31.62,2.000000000000003
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,3.0,72.0,72.0,73.44,1.999999999999997
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,3.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,5.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,6.0,118.0,118.0,120.36,1.9999999999999993
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,10.0,507.0,507.0,517.14,1.9999999999999973
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,15.0,52.0,52.0,53.04,1.9999999999999982
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,20.0,28.0,28.0,28.560000000000002,2.000000000000008
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,30.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,50.0,495.0,495.0,504.90000000000003,2.000000000000007
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,100.0,2793.0,2793.0,2848.86,2.0000000000000044
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,300.0,2790.0,2790.0,2845.8,2.0000000000000067
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,500.0,212.0,212.0,216.24,2.000000000000004
SANTA FE,San Lorenzo,San Lorenzo,82119130.0,1000.0,61.0,61.0,62.22,1.9999999999999982
SANTA FE,San Lorenzo,Timbúes,82119140.0,0.0,134.0,134.0,136.68,2.0000000000000053
SANTA FE,San Lorenzo,Timbúes,82119140.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,1.0,2.0,2.0,2.04,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,4.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,5.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,6.0,85.0,85.0,86.7,2.0000000000000036
SANTA FE,San Lorenzo,Timbúes,82119140.0,10.0,167.0,167.0,170.34,2.000000000000002
SANTA FE,San Lorenzo,Timbúes,82119140.0,15.0,15.0,15.0,15.3,2.000000000000005
SANTA FE,San Lorenzo,Timbúes,82119140.0,20.0,1148.0,1148.0,1170.96,2.000000000000003
SANTA FE,San Lorenzo,Timbúes,82119140.0,30.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Timbúes,82119140.0,80.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Villa Elvira,82119150.0,20.0,30.0,30.0,30.6,2.000000000000005
SANTA FE,San Lorenzo,Villa Mugueta,82119160.0,0.5,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Villa Mugueta,82119160.0,6.0,1.0,1.0,1.02,2.0000000000000018
SANTA FE,San Lorenzo,Villa Mugueta,82119160.0,15.0,29.0,29.0,29.580000000000002,2.000000000000006
SANTA FE,San Martín,Cañada Rosquín,82126010.0,400.0,1648.0,1648.0,1680.96,2.000000000000002
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,1.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,3.0,3.0,3.0,3.06,2.0000000000000018
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,5.0,61.0,61.0,62.22,1.9999999999999982
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,6.0,38.0,38.0,38.76,1.999999999999995
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,10.0,203.0,203.0,207.06,2.000000000000001
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,15.0,1019.0,1019.0,1039.38,2.0000000000000107
SANTA FE,San Martín,Carlos Pellegrini,82126020.0,40.0,615.0,615.0,627.3,1.9999999999999927
